Aachen Hbf trein,Aalst trein,Aalst-Kerrebroek trein,Aalter trein,Aarschot trein,Aarsele trein,Acren trein,Agde trein,Aime-la-Plagne trein,Aiseau trein,Aix-en-Provence TGV trein,Albertville trein,Alken trein,Amay trein,Ampsin trein,Amsterdam CS trein,Andenne trein,Angleur trein,Annappes trein,Ans trein,Anseremme trein,Antibes trein,Antoing trein,Antwerpen trein,Anzegem trein,Appelterre trein,Archennes trein,Arlon trein,Ascq trein,Asse trein,Assesse trein,Ath trein,Athus trein,Aubange trein,Auvelais trein,Avignon TGV trein,Aye trein,Aywaille trein,Aéroport Charles-de-Gaulle TGV trein,Baasrode-Zuid trein,Baisieux trein,Balegem-Dorp trein,Balegem-Zuid trein,Balen trein,Bambrugge trein,Barvaux trein,Bas-Oha trein,Basel trein,Basse-Wavre trein,Bastogne-Nord trein,Bastogne-Sud trein,Beauraing trein,Beernem trein,Beersel trein,Beervelde trein,Begijnendijk trein,Beignée trein,Bellem trein,Belsele trein,Beringen trein,Berlaar trein,Bertrange Strassen trein,Bertrix trein,Berzée trein,Beuzet trein,Beveren trein,Beverlo trein,Bierges-Walibi trein,Bierset-Awans trein,Bilzen trein,Binche trein,Bissegem trein,Blankenberge trein,Blanmont trein,Blaton trein,Bleret trein,Bockstael trein,Boechout trein,Bokrijk trein,Bomal trein,Booischot trein,Boom trein,Boondaal/Boondael trein,Boortmeerbeek trein,Bordet trein,Bornem trein,Bosvoorde/Boitsfort trein,Bourg-Saint-Maurice trein,Boussu trein,Bouwel trein,Bracquegnies trein,Braine-l'Alleud trein,Braine-le-Comte trein,Bressoux trein,Brugelette trein,Brugge trein,Brugge-Sint-Pieters trein,Brussel trein,Buda trein,Buggenhout trein,Buizingen trein,Burst trein,Béziers trein,Callenelle trein,Cambron-Casteau trein,Cannes trein,Capellen trein,Carlsbourg trein,Carnieres trein,Ceroux-Mousty trein,Chambéry-Challes-les-Eaux trein,Chapelle-Dieu trein,Chapois trein,Charleroi trein,Chastre trein,Château-de-Seilles trein,Châtelet trein,Chênée trein,Ciney trein,Clervaux trein,Colmar trein,Comblain-la-Tour trein,Comines trein,Coo trein,Couillet trein,Cour-sur-Heure trein,Courcelles-Motte trein,Courrière trein,Court-Saint-Étienne trein,Couvin trein,Croix Wasquehal trein,Croix l'Allumette trein,Dave-Saint-Martin trein,De Hoek trein,De Panne trein,De Pinte trein,Deinze trein,Delta trein,Den Haag HS trein,Denderleeuw trein,Dendermonde trein,Diegem trein,Diepenbeek trein,Diesdelle/Vivier d'Oie trein,Diest trein,Diksmuide trein,Dilbeek trein,Dinant trein,Dolhain-Gileppe trein,Dordrecht trein,Dortmund Hbf trein,Drauffelt trein,Drongen trein,Duffel trein,Duinbergen trein,Duisburg Hbf trein,Düsseldorf Flughafen Hbf trein,Düsseldorf Hbf trein,Ebbsfleet International trein,Ede trein,Eeklo trein,Eichem trein,Eijsden trein,Eine trein,Eke-Nazareth trein,Ekeren trein,Enghien trein,Engis trein,Eppegem trein,Erbisœul trein,Erembodegem trein,Ernage trein,Erpe-Mere trein,Erps-Kwerps trein,Erquelinnes trein,Erquelinnes-Village trein,Esneux trein,Essen Hbf trein,Essen trein,Essene-Lombeek trein,Ettelbréck trein,Etterbeek trein,Eupen trein,Evere trein,Evergem trein,Ezemaal trein,Familleureux trein,Farciennes trein,Faux trein,Fexhe-le-Haut-Clocher trein,Flawinne trein,Flemalle-Grande trein,Flemalle-Haute trein,Fleurus trein,Floreffe trein,Florenville trein,Florival trein,Florée trein,Fontaine-Valmont trein,Forchies trein,Forrières trein,Fraipont trein,Frameries trein,Franchimont trein,Franière trein,Frankfurt am Main Flughafen trein,Frankfurt am Main Hbf trein,Froyennes trein,Galmaarden trein,Gastuche trein,Gavere-Asper trein,Gedinne trein,Geel trein,Gembloux trein,Gendron-Celles trein,Genk trein,Genly trein,Gent trein,Genval trein,Geraardsbergen trein,Ghlin trein,Glons trein,Godarville trein,Godinne trein,Gontrode trein,Gouvy trein,Gouy-lez-Pieton trein,Graide trein,Groenendaal trein,Groot-Bijgaarden trein,Grupont trein,Haacht trein,Haaltert trein,Habay trein,Hainin trein,Halanzy trein,Halle trein,Ham-sur-Heure trein,Ham-sur-Sambre trein,Hambos trein,Hamoir trein,Hamont trein,Hansbeke trein,Harchies trein,Harelbeke trein,Haren trein,Haren-Sud/Haren-Zuid trein,Hasselt trein,Haute-Flône trein,Haute-Picardie TGV trein,Haversin trein,Havre trein,Heide trein,Heist trein,Heist-op-den-Berg trein,Heizijde trein,Hellemmes trein,Hemiksem trein,Hennuyères trein,Herent trein,Herentals trein,Hergenrath trein,Herne trein,Herseaux trein,Herstal trein,Herzele trein,Heusden trein,Hever trein,Heverlee trein,Hillegem trein,Hoboken-Polder trein,Hoeilaart trein,Hofstade trein,Holleken trein,Hony trein,Houraing trein,Hourpes trein,Houyet trein,Hove trein,Huizingen trein,Huy trein,Iddergem trein,Idegem trein,Ieper trein,Ingelmunster trein,Izegem trein,Jambes trein,Jambes-Est trein,Jamioulx trein,Jemappes trein,Jemelle trein,Jemeppe-sur-Meuse trein,Jemeppe-sur-Sambre trein,Jette trein,Jurbeke trein,Juslenville trein,Kalmthout trein,Kapelle-op-den-Bos trein,Kapellen trein,Kautebaach trein,Kessel trein,Kiewit trein,Kijkuit trein,Klengbetten trein,Knokke trein,Koksijde trein,Kontich trein,Kortemark trein,Kortenberg trein,Kortrijk trein,Kwatrecht trein,Köln Hbf trein,La Hulpe trein,La Louvière-Centre trein,La Louvière-Sud trein,La Roche (Brabant) trein,Labuissière trein,Landegem trein,Landelies trein,Landen trein,Landry trein,Landskouter trein,Langdorp trein,Le Campinaire trein,Lebbeke trein,Lede trein,Leignon trein,Leman trein,Lembeek trein,Lens trein,Leopoldsburg trein,Les Arcs - Draguignan trein,Lessen trein,Leuven trein,Leuze trein,Leval trein,Lezennes trein,Libramont trein,Lichtervelde trein,Liedekerke trein,Lier trein,Lierde trein,Liers trein,Ligny trein,Lille Europe trein,Lille Flandres trein,Lillois trein,Limal trein,Limburg Süd trein,Linkebeek trein,Lissewege trein,Lobbes trein,Lodelinsart trein,Lokeren trein,Lommel trein,Londerzeel trein,London Saint Pancras International trein,Lonzée trein,Lot trein,Louvain-la-Neuve-Université trein,Luik trein,Lustin trein,Luttre trein,Lyon Part Dieu TGV trein,Lyon-Perrache TGV trein,Lyon-Saint Exupéry TGV trein,Lëtzebuerg trein,Maastricht Randwyck trein,Maastricht trein,Maffle trein,Malderen trein,Mamer trein,Mamer-Lycée trein,Manage trein,Marbehan trein,Marche-en-Famenne trein,Marche-les-Dames trein,Marche-lez-Écaussinnes trein,Marchienne-Zone trein,Marchienne-au-Pont trein,Maria-Aalter trein,Mariembourg trein,Marloie trein,Marne-la-Vallée - Chessy trein,Marseille-Saint-Charles trein,Masnuy-Saint-Pierre trein,Maubray trein,Mazy trein,Mechelen trein,Mechelen-Nekkerspoel trein,Meiser trein,Melkouwen trein,Melle trein,Melreux-Hotton trein,Melsele trein,Menen trein,Merchtem trein,Merelbeke trein,Merode trein,Mersch trein,Messancy trein,Metz trein,Mevergnies-Attre trein,Michelau trein,Milmort trein,Moensberg trein,Mol trein,Mollem trein,Momalle trein,Mons trein,Mont-Saint-Guibert trein,Montpellier trein,Moortsele trein,Morlanwelz trein,Mortsel trein,Mortsel-Deurnesteenweg trein,Mortsel-Liersesteenweg trein,Mortsel-Oude God trein,Mouscron trein,Moustier trein,Mouterij/Germoir trein,Moûtiers-Salins-Brides-les-Bai trein,Muizen trein,Mulhouse trein,Munkzwalm trein,Méry trein,Namur trein,Namêche trein,Naninne trein,Narbonne trein,Natoye trein,Neerpelt trein,Neerwinden trein,Nessonvaux trein,Neufchâteau trein,Neufvilles trein,Nice Ville trein,Niel trein,Nieuwkerken-Waas trein,Nijlen trein,Nimy trein,Ninove trein,Nivelles trein,Noorderkempen trein,Nossegem trein,Nîmes trein,Obaix-Buzet trein,Obourg trein,Okegem trein,Olen trein,Oostende trein,Oostkamp trein,Opwijk trein,Ottignies trein,Oud-Heverlee trein,Oudegem trein,Oudenaarde trein,Overpelt trein,Paliseul trein,Papegem trein,Paris Nord trein,Pepinster trein,Pepinster-Cité trein,Perpignan trein,Philippeville trein,Piéton trein,Poix-Saint-Hubert trein,Pont de Bois trein,Pont-de-Seraing trein,Pont-à-Celles trein,Poperinge trein,Poulseur trein,Profondsart trein,Pry trein,Puurs trein,Pécrot trein,Péruwelz trein,Quaregnon trein,Quevy trein,Quievrain trein,Rebaix trein,Remicourt trein,Rhisnes trein,Rivage trein,Rixensart trein,Rodange trein,Roeselare trein,Ronet trein,Ronse trein,Roosendaal trein,Rotterdam CS trein,Roubaix trein,Roux trein,Ruisbroek trein,Ruisbroek-Sauvegarde trein,Saint-Denis-Bovesse trein,Saint-Ghislain trein,Saint-Louis-Haut-Rhin trein,Saint-Raphaël-Valescure trein,Sart-Bernard trein,Saverne trein,Schaarbeek/Schaerbeek trein,Scheldewindeke trein,Schelle trein,Schellebelle trein,Schendelbeke trein,Schiphol trein,Schoonaarde trein,Schulen trein,Sclaigneaux trein,Sclessin trein,Selestat trein,Serskamp trein,Siegburg trein,Silly trein,Simonis trein,Sinaai trein,Sint-Agatha-Berchem/Berchem-Sainte-Agathe trein,Sint-Denijs-Boekel trein,Sint-Genesius-Rode trein,Sint-Gillis-Dendermonde trein,Sint-Job trein,Sint-Joris-Weert trein,Sint-Katelijne-Waver trein,Sint-Mariaburg trein,Sint-Martens-Bodegem trein,Sint-Niklaas trein,Sint-Truiden trein,Sleidinge trein,Soignies trein,Solre-sur-Sambre trein,Spa trein,Spa-Géronstère trein,Statte trein,Stockem trein,Strasbourg trein,Sy trein,Sète trein,Tamines trein,Temse trein,Terhagen trein,Ternat trein,Testelt trein,Theux trein,Thieu trein,Thionville trein,Thuin trein,Thulin trein,Thurn en Taxis/Tour et Taxis trein,Tielen trein,Tielt trein,Tienen trein,Tilff trein,Tilly trein,Tollembeek trein,Tongeren trein,Torhout trein,Toulon trein,Tourcoing trein,Tournai trein,Trois-Ponts trein,Troisvierges trein,Trooz trein,Tubize trein,Turnhout trein,Ukkel-Kalevoet/Uccle-Calevoet trein,Ukkel-Stalle/Uccle-Stalle trein,Valence TGV trein,Veltem trein,Vertrijk trein,Verviers-Central trein,Verviers-Palais trein,Veurne trein,Viane-Moerbeke trein,Vichte trein,Vielsalm trein,Vijfhuizen trein,Ville-Pommerœul trein,Villers-la-Ville trein,Vilvoorde trein,Virton trein,Visé trein,Viville trein,Voroux trein,Vorst-Oost/Forest-Est trein,Vorst-Zuid/Forest-Midi trein,Waarschoot trein,Walcourt trein,Waregem trein,Waremme trein,Waterloo trein,Watermaal/Watermael trein,Wavre trein,Weerde trein,Welkenraedt trein,Welle trein,Wervik trein,Wespelaar-Tildonk trein,Wetteren trein,Wevelgem trein,Wezemaal trein,Wichelen trein,Wijgmaal trein,Wildert trein,Willebroek trein,Wilwerwiltz trein,Wolfstee trein,Wondelgem trein,Yves-Gomezée trein,Yvoir trein,Zandbergen trein,Zaventem trein,Zedelgem trein,Zeebrugge-Dorp trein,Zeebrugge-Strand trein,Zele trein,Zellik trein,Zichem trein,Zingem trein,Zolder trein,Zonhoven trein,Zottegem trein,Zwankendamme trein,Zwijndrecht trein,Écaussinnes trein
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
